editId	srclang	trglang	srcIndex	documentId	segmentId	editorId	system1Number	system1Id	system1actionVal	system1actionStr	system1edit
4080	English	Czech	1981	cincodias/2009/12/11/5334	23	A1KOBAVR922QCR	38	onlineB	1	EDIT	Tam pracuje více než sto techniků (obvykle odborníků na  mechaniku) se třemi monitory počítačů současně.
4081	English	Spanish	480	washpost/2009/12/12/79423	4	A2Y5ON4YIVB884	37	onlineA	2	OK	La compañía trabaja en proyectos para clientes como la Agencia estadounidense para el desarrollo internacional y el Banco Mundial.
4082	English	Spanish	481	washpost/2009/12/12/79423	5	A2Y5ON4YIVB884	37	onlineA	1	EDIT	Funcionarios consulares de la sección de intereses de Estados Unidos en la Habana están buscando acceso al detenido, que fue detenido el 5 de diciembre.
4083	English	Spanish	482	washpost/2009/12/12/79423	6	A2Y5ON4YIVB884	37	onlineA	2	OK	Los cargos específicos no se han hecho públicos, aunque bajo la ley cubana, un ciudadano cubano o un visitante extranjero puede ser detenido por casi nada bajo la pretensión de "peligrosidad".
4084	English	Spanish	483	washpost/2009/12/12/79423	7	A2Y5ON4YIVB884	37	onlineA	1	EDIT	Todas las actividades llamadas contrarrevolucionarias, que incluyen las protestas leves y escritos críticos, conllevan el riesgo de detención.
4085	English	Spanish	484	washpost/2009/12/12/79423	8	A2Y5ON4YIVB884	37	onlineA	1	EDIT	Grafitis antigubernamentales y discursos son considerados delitos graves.
4086	English	Spanish	305	lidovky.cz/2009/12/10/75462	11	A2Y5ON4YIVB884	27	koc	1	EDIT	Según la agencia de noticias AP, la respuesta a la nueva película hasta ahora ha sido en general positiva en Africa del sur, a pesar de que el número de objeciones a "brat-pack" estrellas de Hollywood está inscrita en los principales papeles.
4087	English	Spanish	306	lidovky.cz/2009/12/10/75462	12	A2Y5ON4YIVB884	27	koc	2	OK	Sin embargo, a pesar de lo que él dice, Morgan Freeman está orgulloso de la nueva película.
4088	English	Spanish	307	lidovky.cz/2009/12/10/75462	13	A2Y5ON4YIVB884	27	koc	1	EDIT	He soñado sobre este papel durante muchos años y se ha preparado para ello.
4089	English	Spanish	308	lidovky.cz/2009/12/10/75462	14	A2Y5ON4YIVB884	27	koc	1	EDIT	Yo conocí a Nelson Mandela muchas veces y, como se suele decir, llama la atención su energía, dijo en una entrevista después de la proyección de la premiere en Los Angeles.
4090	English	Spanish	309	lidovky.cz/2009/12/10/75462	15	A2Y5ON4YIVB884	27	koc	3	BAD	Creo que las buenas que podemos conmemorar Mandela y su misión en una película.
4091	English	Spanish	194	lidovky.cz/2009/12/10/75482	17	A2Y5ON4YIVB884	1	_ref	2	OK	La situación en la fábrica de automóviles se agravó la semana pasada el miércoles, cuando aproximadamente 400 empleados espontáneamente entraron en huelga por los frecuentes trabajos suplementarios.
4092	English	Spanish	195	lidovky.cz/2009/12/10/75482	18	A2Y5ON4YIVB884	1	_ref	2	OK	Protestaron también contra las malas condiciones de pago y el supuesto acoso.
4093	English	Spanish	196	lidovky.cz/2009/12/10/75482	19	A2Y5ON4YIVB884	1	_ref	2	OK	La dirección opinó que los empleados tenían que trabajar horas extras para cumplir los requisitos y poder suministrar los automóviles.
4094	English	Spanish	197	lidovky.cz/2009/12/10/75482	20	A2Y5ON4YIVB884	1	_ref	2	OK	Los sindicalistas en su declaración de la emergencia por huelga del lunes, exigieron también que ninguno de los empleados, que el pasado miércoles interrumpieron la fabricación, fueran penalizados de forma alguna.
4095	English	Spanish	198	lidovky.cz/2009/12/10/75482	21	A2Y5ON4YIVB884	1	_ref	2	OK	En lo que se refiere al trabajo suplementario, los sindicatos exigen que la empresa lo reduzca al mínimo.
4096	English	Spanish	31	idnes.cz/2009/12/11/76492	31	A2Y5ON4YIVB884	45	sfu	1	EDIT	Krkonoše, por ahora, sin embargo, deberá esperar mayores caídas de nieve.
4097	English	Spanish	32	idnes.cz/2009/12/11/76492	32	A2Y5ON4YIVB884	45	sfu	3	BAD	Colder cielo está previsto para el jueves, si todo cae, no debería ser nieve.
4098	English	Spanish	33	idnes.cz/2009/12/11/76492	33	A2Y5ON4YIVB884	45	sfu	3	BAD	pero debe sufrir un calentamiento previa que, dicho Jiří Jakubský de la Hydrometeorological Instituto checo de Hradec.
4099	English	Spanish	34	lidovky.cz/2009/12/10/75519	1	A2Y5ON4YIVB884	45	sfu	3	BAD	Estados Unidos: Se es la repetición de la madre sabiduría
4100	English	Spanish	35	lidovky.cz/2009/12/10/75519	2	A2Y5ON4YIVB884	45	sfu	3	BAD	Es casi curioso ver cómo Barack Obama, tiene fama tan difícil la sabia presidente, en materia de la guerra afgana a repetir la estrategia de su predecesor, que se le consideraba como el más tonto.
4101	English	Spanish	1244	frankfurter-rundschau/2009/12/10/99523	15	A2Y5ON4YIVB884	38	onlineB	1	EDIT	Tren alemán está participando, también, porque los riesgos del proyecto más grande de la República, cuyos gastos de infraestructura serán sufragados por el contribuyente y no por la empresa estatal.
4102	English	Spanish	1245	frankfurter-rundschau/2009/12/10/99523	16	A2Y5ON4YIVB884	38	onlineB	1	EDIT	En cuanto al desarrollo urbano, el desarrollo puede ser más o menos justificado.
4103	English	Spanish	1246	frankfurter-rundschau/2009/12/10/99523	17	A2Y5ON4YIVB884	38	onlineB	3	BAD	Una zona urbana que se está creando, si el equipo de los planificadores de gráficos generados se creía, ofrecerá una gran cantidad de verde.
4104	English	Spanish	1247	frankfurter-rundschau/2009/12/10/99523	18	A2Y5ON4YIVB884	38	onlineB	2	OK	Para el sistema de tráfico ferroviario, S21 es perjudicial.
4105	English	Spanish	1248	frankfurter-rundschau/2009/12/10/99523	19	A2Y5ON4YIVB884	38	onlineB	1	EDIT	La falta de estación de tren y de terminal de extensión de la línea están diseñados para el transporte de pasajeros, que - típica de la década de 1980 - se estima tenga un crecimiento enorme.
4106	English	Czech	1722	elmundo/2009/12/11/10127	8	A1SJ8491Y788VY	52	upv-combo	1	EDIT	V důsledku omezení způsobeným uzavřením bankovních úvěrů je nutné přidat další faktory, jako je rostoucí nezaměstnanost a přetrvávající hospodářský úpadek.
4107	English	Czech	1723	elmundo/2009/12/11/10127	9	A1SJ8491Y788VY	52	upv-combo	3	BAD	V tomto světle, na rozdíl od aut, pomoci 2000Epurchase udělala málo.
4108	English	Czech	1724	elmundo/2009/12/11/10127	10	A1SJ8491Y788VY	52	upv-combo	1	EDIT	Kromě jednotlivců, ustanovení jsou pro osoby samostatně výdělečně činné při nákupu lehkých užitkových vozidel do 3,5 tuny s emisemi CO2 nepřesahujícími 160 gramů na kilometr, počet transakcí byl ale zanedbatelný.
4109	English	Czech	1725	elmundo/2009/12/11/10127	11	A1SJ8491Y788VY	52	upv-combo	3	BAD	Zrovna včera, pro aby věnovat zvláštní pozornost těchto vozidel, a také na obchodní verhicles (nákladní automobily a autobusy), byl do mysli GANVAM.
4110	English	Czech	1726	elmundo/2009/12/11/10127	12	A1SJ8491Y788VY	52	upv-combo	1	EDIT	Sdružení prodejců předpovídá, že rok 2010 bude podobný konci tohoto roku, kde se odhaduje 19% pokles prodeje (osobní automobily a 4x4s).
4111	English	Spanish	541	washpost/2009/12/12/79420	3	A2Y5ON4YIVB884	1	_ref	2	OK	Aunque el Distrito todavía está lejos de los sistemas con mejor rendimiento del país, la libreta de calificaciones mostró que los alumnos de cuarto y octavo grado dieron zancadas a un ritmo más veloz durante los últimos dos años, con respecto a las ciudades de Atlanta, Chicago y Nueva York.
4112	English	Spanish	542	washpost/2009/12/12/79420	4	A2Y5ON4YIVB884	1	_ref	2	OK	Pero lo que queda grabado en las recientes cifras de la Evaluación Nacional del Progreso Educativo es la persistente diferencia de rendimiento entre estudiantes afroamericanos y estudiantes blancos, tanto a nivel local como a escala nacional.
4113	English	Spanish	543	washpost/2009/12/12/79420	5	A2Y5ON4YIVB884	1	_ref	2	OK	Las puntuaciones promedio de los alumnos blancos de cuarto grado del D.C. durante los últimos dos años, crecieron de 262 a 270 (en una escala de 500), pero sus pares afroamericanos aumentaron sólo tres puntos, de 209 a 212.
4114	English	Spanish	544	washpost/2009/12/12/79420	6	A2Y5ON4YIVB884	1	_ref	2	OK	En realidad la diferencia de rendimiento creció entre 2007 y 2009, de 53 a 58 puntos.
4115	English	Spanish	545	washpost/2009/12/12/79420	7	A2Y5ON4YIVB884	1	_ref	2	OK	El progreso de los afroamericanos del octavo grado permaneció esencialmente fijo, bajando un punto insignificante estadísticamente, de 245 a 244.
4116	English	Czech	1722	elmundo/2009/12/11/10127	8	A1KOBAVR922QCR	6	cmu-heafield-combo	1	EDIT	V důsledku omezení způsobeného zavřením bankovních úvěrů je nutné přidat další faktory, jako je rostoucí nezaměstnanost a přetrvávající hospodářský pokles.
4117	English	Czech	1723	elmundo/2009/12/11/10127	9	A1KOBAVR922QCR	6	cmu-heafield-combo	3	BAD	Ve světle toho, na rozdíl od aut, má pomoci 2000Epurchase udělala málo.
4118	English	Czech	1724	elmundo/2009/12/11/10127	10	A1KOBAVR922QCR	6	cmu-heafield-combo	1	EDIT	Kromě jednotlivců, jsou to osoby samostatně výdělečně činné a malé a střední podniky, které se chystají k nákupu lehkých užitkových vozidel do 3,5 tuny, ale počet transakcí je zanedbatelný.
4119	English	Czech	1725	elmundo/2009/12/11/10127	11	A1KOBAVR922QCR	6	cmu-heafield-combo	1	EDIT	Zrovna včera bylo potřeba věnovat zvláštní pozornost těmto vozidlům a také nákladním automobilům a autobusům, nastínil GANVAM.
4120	English	Czech	1726	elmundo/2009/12/11/10127	12	A1KOBAVR922QCR	6	cmu-heafield-combo	1	EDIT	Sdružení prodejců předpovídá, že do roku 2010 dojde k 19% poklesu prodeje (osobních automobilů i 4x4).
4121	English	Spanish	61	lidovky.cz/2009/12/10/75519	28	A2Y5ON4YIVB884	6	cmu-heafield-combo	2	OK	Si la situación sigue empeorando y el aumento de las sanciones contra Irán no tienen ningún efecto, los Estados Unidos se enfrentan a la difícil cuestión de si para intentar resolver la situación de utilizar la fuerza militar o no.
4122	English	Spanish	62	lidovky.cz/2009/12/10/75519	29	A2Y5ON4YIVB884	6	cmu-heafield-combo	2	OK	Será necesario responder cuando, según Obama, Estados Unidos ordena la retirada de sus tropas de Afganistán.
4123	English	Spanish	63	lidovky.cz/2009/12/10/75519	30	A2Y5ON4YIVB884	6	cmu-heafield-combo	2	OK	Cualquier solución, también significa un cambio dramático en la situación afgana.
4124	English	Spanish	64	lidovky.cz/2009/12/10/75519	31	A2Y5ON4YIVB884	6	cmu-heafield-combo	3	BAD	La única salva de Barack Obama es el hecho de que hay tres años más para las elecciones presidenciales, por lo que aún hay tiempo suficiente para que pueda llegar a otro strategyif resulta ser un total de rehabilitarse.
4125	English	Spanish	65	lidovky.cz/2009/12/10/75501	1	A2Y5ON4YIVB884	6	cmu-heafield-combo	1	EDIT	Los administradores de Goldman Sachs ya no reciben bonos en efectivo
4126	English	Czech	1844	cincodias/2009/12/10/53246	5	A1SJ8491Y788VY	40	potsdam	1	EDIT	Jinak potřebné investice nebudou 60 miliard dolarů, ale až 95 miliard dolarů.
4127	English	Czech	1845	cincodias/2009/12/10/53246	6	A1SJ8491Y788VY	40	potsdam	1	EDIT	Ano, Iberdrola se domnívá, že v příštích deseti letech by investice neměly být na její instalovaný výkon, ale na distribuční sítě a na mezinárodní vztahy.
4128	English	Czech	1846	cincodias/2009/12/10/53246	7	A1SJ8491Y788VY	40	potsdam	3	BAD	Od roku 2020 se na změny a moc se budou zvyšovat.
4129	English	Czech	1847	cincodias/2009/12/10/53246	8	A1SJ8491Y788VY	40	potsdam	3	BAD	Jeho sázkou je jak v uhelných elektráren withcarbon oxidu uhličitého catchers a zejména obnovitelné zdroje energie.
4130	English	Czech	1848	cincodias/2009/12/10/53246	9	A1SJ8491Y788VY	40	potsdam	3	BAD	V tomto případě se považuje, že trvá 18 000 nových MW, a to s podporou energie “.
4131	English	Czech	530	washpost/2009/12/12/79421	11	A1SJ8491Y788VY	15	cu-zeman	1	EDIT	Podle jednoho přihlížejícího, který si nepřál být jmenován, protože figuruje v rozhovorech o klimatu, aktivisté se sportovními maskami a černým oblečením nastraží několik výbušnin poblíž Kodaně na hlavním kanálu, kde je několik ministerstev.
4132	English	Czech	531	washpost/2009/12/12/79421	12	A1SJ8491Y788VY	15	cu-zeman	3	BAD	Se odpálil je budov, ale dodal, že začal jako sice ale následovalo „ pár výbuchů. “
4133	English	Czech	532	washpost/2009/12/12/79421	13	A1SJ8491Y788VY	15	cu-zeman	1	EDIT	V kongresovém centru, lidé na televizních obrazovkách sledovali pochod po celé odpoledne.
4134	English	Czech	533	washpost/2009/12/12/79421	14	A1SJ8491Y788VY	15	cu-zeman	1	EDIT	Protest chce způsobit na klíčové úředníky jako je Su Wei, čína je hlavním klimatickým vyjednavačem.
4135	English	Czech	534	washpost/2009/12/12/79421	15	A1SJ8491Y788VY	15	cu-zeman	3	BAD	Na dotaz, zda si myslí, že demonstrace je konstruktivní vliv na mezinárodní diskuse, v angličtině, “ odpověděl, že je něco, co jsem nevěděl. “
4136	English	Czech	389	lidovky.cz/2009/12/10/75429	36	A1SJ8491Y788VY	1	_ref	2	OK	Předsedkyně Odborné společnosti praktických dětských lékařů Hana Cabrnochová uznává, že má dobrovolné očkování svoje nevýhody.
4137	English	Czech	390	lidovky.cz/2009/12/10/75429	37	A1SJ8491Y788VY	1	_ref	2	OK	Kdyby byly očkovány všechny děti, mohlo by se uvažovat o snížení počtu přeočkování "Za situace, kdy tato vakcína stojí tak vysokou částku, poměrně rozumíme politickému rozhodnutí, že to očkování bylo odstartováno jako dobrovolné," říká ovšem Cabrnochová.
4138	English	Czech	391	lidovky.cz/2009/12/10/75429	38	A1SJ8491Y788VY	1	_ref	2	OK	Odborníci očekávají, že své kojence nechá očkovat proti pneumokokům od příštího roku více než 80 procent čerstvých rodičů.
4139	English	Czech	392	lidovky.cz/2009/12/10/75429	39	A1SJ8491Y788VY	1	_ref	2	OK	Očkování proti pneumokokům je průlomové i v tom, že jej jako první plošné očkování dětí hradí zdravotní pojišťovny, ne stát.
4140	English	Czech	393	lidovky.cz/2009/12/10/75429	40	A1SJ8491Y788VY	1	_ref	2	OK	Pojišťovny by měly vydávat peníze na prevenci, ušetří tím na další léčbě, vysvětluje Cabrnochová.
4141	English	Czech	786	times-of-london/2009/12/11/100521	9	A1KOBAVR922QCR	14	cu-tecto	1	EDIT	Loni přidal konzervatoř do domu popsaného v plánech jako "oranžerie".
4142	English	Czech	787	times-of-london/2009/12/11/100521	10	A1KOBAVR922QCR	14	cu-tecto	1	EDIT	Sousedé to popisovali jako "skleník pro zábavu".
4143	English	Czech	788	times-of-london/2009/12/11/100521	11	A1KOBAVR922QCR	14	cu-tecto	3	BAD	Nevyžadovalo se, aby pan Duncan nebyl žádný odkaz v zvýšené půjčce během nedávného vyšetřování společného a norem Výsady výboru do svých předchozích hypotečních arangement.
4144	English	Czech	789	times-of-london/2009/12/11/100521	12	A1KOBAVR922QCR	14	cu-tecto	3	BAD	Výbor si ho odkašlal minulý měsíc porušit pravidla po vyšetřování do svých nákladů.
4145	English	Czech	790	times-of-london/2009/12/11/100521	13	A1KOBAVR922QCR	14	cu-tecto	1	EDIT	V roce 2004 pan Duncan změnil právní jistotu 271 406 liber hypotéky ze svého majetku v Londýně, který koupil v roce 1991, než se stal poslancem.
4146	English	Czech	786	times-of-london/2009/12/11/100521	9	A1SJ8491Y788VY	37	onlineA	3	BAD	Loni dodal zimní do domu, popsané v plánech jako "oranžerií".
4147	English	Czech	787	times-of-london/2009/12/11/100521	10	A1SJ8491Y788VY	37	onlineA	1	EDIT	Sousedé ho popsali jako "skleník pro zábavu".
4148	English	Czech	788	times-of-london/2009/12/11/100521	11	A1SJ8491Y788VY	37	onlineA	3	BAD	Pan Duncan byl nevyžaduje jakýkoli odkaz na zvýšené výpůjček během nedávné šetření, aby oprávnění výbor a norem Commons do jeho předchozí hypoteční arangements.
4149	English	Czech	789	times-of-london/2009/12/11/100521	12	A1SJ8491Y788VY	37	onlineA	3	BAD	Výbor mu zrušeno poslední měsíc porušují pravidla po šetření do své výdaje.
4150	English	Czech	790	times-of-london/2009/12/11/100521	13	A1SJ8491Y788VY	37	onlineA	3	BAD	V roce 2004 pan Duncan změněna právní jistotu pro hypotéky £ 271,406 z jeho vlastnost Londýn na jeho domácí obvod, který mu měl koupil v roce 1991, rok předtím, než se stal MP.
4151	English	Czech	1458	spiegel/2009/12/12/73266	12	A1SJ8491Y788VY	13	cu-bojar	1	EDIT	Merkelová musí vyjasnit, zda strategie cíleného zabíjení je součástí polityky afghánské federální vlády, a to, zda úřad rektora, německá armáda a tajné služby schválí novou strategii, Jürgen Trittin od zelených a jeho kolega Renate Künast.
4152	English	Czech	1459	spiegel/2009/12/12/73266	13	A1SJ8491Y788VY	13	cu-bojar	1	EDIT	Vládní mluvčí Ulrich Wilhelm rezolutně kritiku odmítl.
4153	English	Czech	1460	spiegel/2009/12/12/73266	14	A1SJ8491Y788VY	13	cu-bojar	1	EDIT	Úřad kancléře nebral žádný vliv na specifické poslání německé armády v Afghánistánu, řekl.
